


.DATE		07 ? 93
.STYLE		PRINTED
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	29 81
	29 77
	29 73
	29 68
	29 64
	29 61
	29 57
	29 53
	30 49
	30 46
	31 42
	31 37
	31 34
	31 31
	31 28
	31 24
	31 21
	31 18
	33 17
.PEN_UP
.PEN_DOWN
	62 83
	61 79
	61 75
	61 72
	61 67
	61 62
	61 59
	61 54
	61 51
	61 46
	61 42
	61 37
	62 34
	62 29
	62 23
	62 19
	62 16
	63 12
	63 9
	63 6
	62 3
	61 0
	61 4
.PEN_UP
.PEN_DOWN
	28 49
	31 49
	35 49
	38 49
	41 49
	45 50
	51 50
	54 50
	58 50
	62 50
	65 50
	68 50
	69 50
.PEN_UP
.PEN_DOWN
	35 77
	38 77
	42 77
	46 77
	50 77
	53 77
	51 77
.PEN_UP
.PEN_DOWN
	41 74
	42 70
	42 66
	42 63
	42 59
	42 55
	42 51
	43 48
	43 44
	43 40
	43 36
	44 32
	45 29
	46 26
	46 23
	46 20
	47 16
	47 13
	47 10
	47 7
	48 4
	48 1
	49 0
.PEN_UP
.PEN_DOWN
	26 8
	29 8
	32 8
	35 9
	38 9
	41 9
	44 10
	49 10
	52 10
	55 10
	58 10
	61 10
	64 10
	67 10
	70 10
	73 10
	76 10
	77 9
.PEN_UP
.PEN_DOWN
	27 74
	30 74
	33 74
	36 74
	40 74
	44 74
	47 74
	51 73
	54 73
	57 73
	60 73
	63 73
	66 73
.PEN_UP
.PEN_DOWN
	45 70
	45 66
	46 63
	46 60
	48 57
	48 53
	48 50
	48 46
	49 43
	50 39
	51 36
	51 33
	51 29
	51 26
	51 22
	51 19
	51 14
	50 10
	49 7
	47 4
	43 2
	40 0
	36 0
	33 0
	30 0
	27 2
	24 2
	21 3
	18 5
	16 8
	15 11
	15 14
	16 16
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	42 73
	39 73
	36 73
	33 72
	30 71
	26 69
	23 68
	21 65
	19 62
	17 59
	15 55
	15 52
	14 49
	13 45
	13 42
	14 37
	15 33
	16 30
	16 26
	18 23
	19 20
	22 15
	24 12
	27 10
	28 7
	30 3
	33 3
	36 1
	40 0
	43 0
	46 0
	49 3
	52 6
	53 9
	54 13
	55 17
	57 22
	58 26
	60 31
	60 34
	60 37
	61 41
	61 46
	61 49
	61 52
	60 55
	59 59
	57 63
	55 67
	53 70
	50 71
	47 73
	44 73
	41 73
	38 74
	35 74
	31 73
	28 72
	28 70
.PEN_UP
.PEN_DOWN
	29 76
	28 73
	28 69
	28 66
	28 61
	28 58
	29 55
	29 52
	29 49
	30 46
	31 39
	31 35
	31 31
	32 26
	32 22
	33 18
	33 14
	33 10
	33 7
	33 4
	35 0
	35 2
.PEN_UP
.PEN_DOWN
	26 65
	30 67
	35 69
	38 70
	41 71
	45 71
	49 71
	52 70
	54 67
	56 64
	59 61
	60 57
	60 54
	59 51
	59 48
	57 45
	54 42
	51 40
	48 38
	44 37
	41 35
	37 34
	33 32
	30 32
	27 31
	31 30
.PEN_UP
.PEN_DOWN
	56 80
	53 80
	49 80
	46 80
	43 79
	40 78
	37 74
	34 71
	33 68
	31 65
	30 61
	28 57
	27 53
	26 50
	25 47
	24 44
	24 40
	23 37
	23 34
	23 31
	23 28
	23 25
	24 19
	25 15
	25 12
	27 9
	30 7
	35 6
	38 4
	41 2
	44 1
	48 0
	51 1
	53 4
	56 5
	59 8
	60 11
	62 14
	63 18
	65 21
	65 24
	67 29
	68 32
	68 35
	69 38
	69 42
	69 45
	69 49
	68 52
	66 56
	63 60
	61 63
	59 67
	56 69
	55 72
	53 76
	52 79
	52 82
	52 85
	49 87
	50 85
.PEN_UP
.PEN_DOWN
	50 32
	54 30
	57 28
	61 26
	64 24
	67 23
	69 20
	72 18
	75 16
	79 15
	79 16
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 77
	25 73
	23 67
	22 63
	22 59
	20 55
	20 51
	20 48
	20 45
	20 41
	19 38
	19 34
	19 31
	19 28
	19 24
	20 21
	20 18
	21 15
	21 12
	22 9
	23 6
	25 3
	28 2
	31 0
	34 1
	37 5
	40 8
	43 12
	45 16
	45 19
	48 23
	49 27
	50 30
	51 33
	53 37
	53 40
	54 43
	55 46
	56 50
	56 53
	56 57
	57 60
	57 63
	57 66
	57 63
	57 60
	57 57
	57 54
	57 50
	57 46
	57 41
	55 37
	55 33
	55 29
	55 26
	55 23
	55 19
	56 16
	56 13
	57 10
	60 7
	62 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	20 74
	23 70
	28 65
	29 62
	32 58
	36 55
	38 51
	41 48
	43 45
	45 44
.PEN_UP
.PEN_DOWN
	71 78
	67 75
	65 71
	62 69
	58 65
	54 62
	52 59
	48 56
	45 55
	41 51
	38 49
	40 46
	41 43
	41 38
	41 35
	41 32
	41 29
	41 26
	41 22
	41 18
	41 14
	41 10
	41 7
	41 4
	41 1
	41 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
