.WRITER_ID	ghr
714 873
722 873
722 865
714 865
714 861
714 852
709 844
709 840
709 831
709 827
701 819
709 819
714 819
722 827
726 827
735 831
739 831
747 840
751 844
760 852
768 861
772 865
781 873
785 877
798 890
806 898
814 903
819 911
827 919
831 924
840 924
840 932
844 936
852 945
852 936
844 936
844 932
840 932
840 924
831 924
831 919
827 911
819 903
819 898
814 898
806 890
798 886
798 877
793 873
785 865
781 861
772 852
772 844
768 840
768 831
760 831
760 827
751 819
751 814
747 814
747 806
751 806
760 806
768 806
772 806
781 814
785 814
793 814
798 819
806 827
814 827
819 831
827 840
831 844
840 852
840 861
844 861
844 865
844 873
844 865
840 865
840 861
840 852
831 844
831 840
831 831
827 831
827 827
827 819
827 814
831 814
840 814
844 814
852 814
861 814
865 814
873 814
877 819
886 819
890 819
898 827
903 827
903 831
911 831
919 840
919 844
924 844
924 852
924 861
924 865
919 865
.PEN_UP
.PEN_DOWN
772 898
781 898
785 898
793 898
798 898
806 898
814 898
814 903
819 903
827 903
831 911
840 911
840 919
844 919
.PEN_UP
.PEN_DOWN
873 924
886 936
886 932
886 936
877 932
.PEN_UP
.PEN_DOWN
949 890
978 924
982 924
982 932
982 924
978 924
978 919
970 911
966 903
957 898
949 890
945 877
936 873
932 861
919 844
911 831
898 819
890 806
886 793
877 781
865 768
861 760
852 747
844 735
840 722
840 714
840 709
831 701
831 693
831 688
840 688
840 680
844 680
852 688
861 688
865 693
873 701
877 709
886 709
890 722
898 726
903 739
911 747
919 760
924 768
924 781
924 785
924 798
924 806
924 814
919 819
919 831
919 840
911 840
903 844
898 852
898 861
890 861
890 865
886 865
877 865
886 865
890 865
898 865
903 865
911 865
924 865
932 865
936 865
949 865
957 865
966 865
978 865
982 865
991 865
1003 873
1012 873
1016 873
1029 873
1037 877
1041 877
1050 877
1054 877
1054 886
1062 886
1054 886
1050 886
1050 877
1041 877
1041 873
1037 873
1029 865
1029 861
1024 861
1024 852
1016 844
1012 840
1012 831
1012 827
1003 827
1003 819
1012 819
1016 819
1016 827
1024 827
1029 827
1037 827
1041 831
1050 831
1054 831
1062 840
1071 840
1075 844
1087 852
1096 852
1100 861
1108 865
1117 873
1121 873
1134 877
1142 886
1146 886
1146 890
1155 898
1159 898
1167 903
1176 903
1180 911
1180 903
1180 898
1176 890
1176 886
1167 886
1167 877
1176 877
1176 886
1180 886
1180 890
1180 898
1180 903
1176 903
1167 903
1159 903
1155 903
1155 898
1146 898
1142 890
1134 890
1129 886
1121 877
1117 873
1108 865
1108 861
1100 852
1100 844
1100 840
1100 831
1100 827
1108 827
1108 819
1117 814
1121 814
1129 814
1134 814
1142 806
1146 814
1155 814
1159 814
1167 814
1176 819
1180 819
1188 819
1192 827
1192 831
1201 831
1201 840
1205 840
1205 844
1205 852
1205 861
1201 865
1192 865
.PEN_UP
.PEN_DOWN
1108 949
1117 957
1117 949
1117 957
1117 966
1108 966
1108 957
.PEN_UP
.PEN_DOWN
525 978
529 978
537 978
529 978
529 982
529 991
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
193 2713
180 2713
176 2713
168 2713
176 2713
180 2713
189 2717
193 2725
201 2734
210 2738
214 2746
226 2751
235 2759
239 2772
256 2776
260 2784
268 2793
273 2805
281 2809
285 2822
294 2822
298 2839
306 2839
315 2843
315 2851
319 2856
319 2864
319 2868
319 2877
327 2877
327 2868
327 2864
319 2856
315 2851
306 2843
298 2843
298 2839
294 2839
294 2830
285 2830
285 2822
281 2822
281 2818
281 2809
285 2805
294 2805
298 2805
298 2797
306 2797
315 2797
319 2793
327 2793
331 2784
331 2776
327 2772
319 2772
315 2772
315 2763
306 2763
298 2763
294 2763
285 2763
285 2759
281 2759
273 2759
281 2759
285 2759
294 2759
294 2763
298 2763
306 2763
315 2763
.PEN_UP
.PEN_DOWN
390 2818
411 2856
420 2864
420 2856
411 2851
411 2843
407 2839
407 2830
399 2818
399 2809
390 2797
386 2784
378 2772
378 2759
373 2746
365 2725
361 2713
352 2700
344 2688
340 2671
340 2658
331 2654
331 2641
327 2633
327 2620
319 2612
319 2608
319 2599
319 2608
327 2608
327 2612
331 2620
331 2625
331 2633
340 2641
340 2646
340 2654
.PEN_UP
.PEN_DOWN
378 2793
386 2809
390 2809
399 2818
407 2818
411 2818
420 2818
424 2809
432 2809
432 2805
436 2805
436 2797
432 2793
432 2784
424 2784
424 2776
420 2776
420 2772
411 2772
407 2763
399 2763
390 2763
386 2759
378 2759
373 2759
373 2751
365 2751
365 2759
373 2759
373 2751
378 2751
386 2751
390 2751
399 2751
407 2759
411 2759
420 2759
432 2763
445 2763
449 2763
466 2772
470 2772
483 2776
491 2784
504 2784
512 2793
516 2797
529 2805
537 2809
541 2809
550 2818
558 2822
558 2830
562 2830
562 2839
562 2843
562 2851
558 2851
550 2851
541 2851
541 2843
537 2839
529 2830
525 2822
516 2822
516 2818
512 2809
512 2805
512 2797
504 2797
504 2793
504 2784
495 2784
495 2776
495 2772
495 2763
491 2759
495 2759
504 2751
512 2759
516 2759
525 2763
529 2763
537 2763
541 2763
550 2772
558 2772
562 2776
571 2784
575 2784
583 2793
596 2797
600 2805
609 2805
617 2809
621 2818
630 2822
634 2822
642 2830
646 2839
646 2830
646 2822
642 2822
642 2818
642 2809
646 2809
655 2809
655 2818
655 2822
646 2822
642 2822
634 2822
630 2822
621 2818
617 2818
609 2809
600 2805
596 2797
588 2793
583 2784
583 2776
583 2772
575 2772
575 2763
575 2759
583 2751
583 2746
588 2746
596 2738
596 2746
600 2746
617 2746
621 2751
630 2751
634 2751
642 2759
655 2763
663 2763
667 2772
676 2772
680 2776
688 2784
693 2784
701 2793
709 2797
709 2805
714 2805
714 2809
714 2805
709 2805
709 2797
709 2793
701 2793
701 2784
693 2776
688 2772
680 2763
680 2759
680 2751
688 2746
693 2746
701 2738
709 2746
714 2746
722 2746
726 2746
735 2746
739 2751
751 2751
760 2759
772 2763
781 2763
785 2772
798 2772
806 2776
814 2784
827 2793
831 2793
831 2797
840 2805
844 2809
844 2818
852 2818
852 2822
844 2822
840 2822
831 2822
827 2818
819 2818
814 2809
806 2809
806 2805
798 2805
793 2797
785 2797
781 2793
772 2784
772 2776
768 2776
768 2772
760 2772
760 2763
760 2772
760 2763
760 2759
768 2759
772 2759
781 2759
785 2763
793 2763
798 2763
806 2772
814 2772
819 2776
827 2776
831 2784
840 2784
840 2793
844 2797
852 2797
852 2805
852 2797
844 2797
844 2793
840 2784
840 2776
831 2776
831 2772
831 2763
831 2759
831 2751
831 2746
831 2738
840 2738
844 2738
852 2738
861 2738
865 2746
873 2751
877 2751
890 2759
898 2763
903 2772
911 2776
924 2793
932 2797
945 2809
949 2818
966 2822
970 2839
978 2843
982 2856
991 2864
995 2868
1003 2877
1012 2885
1016 2889
1016 2898
1016 2902
1024 2902
1024 2910
1016 2910
1012 2902
1003 2898
995 2898
995 2889
991 2885
982 2877
978 2864
970 2856
966 2851
957 2843
957 2830
949 2822
945 2818
936 2809
936 2805
932 2797
932 2784
932 2776
932 2772
932 2763
936 2759
936 2751
945 2746
949 2746
957 2738
966 2738
978 2738
982 2738
991 2738
995 2738
1003 2738
1012 2738
1016 2746
1024 2746
1029 2746
1037 2751
1041 2759
1041 2763
1041 2772
1037 2772
.PEN_UP
.PEN_DOWN
726 2830
722 2843
722 2851
726 2851
726 2843
735 2843
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
147 2322
121 2305
121 2310
130 2310
130 2318
134 2318
142 2322
147 2331
155 2339
163 2339
168 2352
176 2356
189 2364
193 2377
201 2385
214 2389
222 2402
235 2410
239 2415
247 2431
256 2436
260 2444
268 2448
273 2457
273 2461
281 2469
285 2473
285 2482
285 2490
294 2490
294 2494
285 2494
285 2490
281 2490
281 2482
273 2482
268 2473
268 2469
260 2469
260 2461
256 2461
256 2457
256 2448
256 2444
260 2436
260 2431
268 2423
268 2415
273 2410
281 2402
281 2398
281 2389
273 2389
273 2385
268 2385
260 2377
256 2377
247 2377
239 2368
235 2368
226 2368
222 2368
214 2368
214 2377
222 2377
222 2368
222 2377
226 2377
235 2377
239 2377
247 2377
256 2377
260 2385
273 2389
281 2389
285 2398
298 2402
306 2402
319 2410
327 2415
340 2423
344 2436
361 2444
365 2448
378 2448
386 2461
390 2469
399 2473
399 2482
407 2482
411 2490
411 2494
420 2494
420 2503
411 2494
407 2490
399 2482
399 2473
390 2473
390 2469
386 2461
386 2457
378 2448
378 2444
373 2444
365 2436
365 2431
361 2423
352 2415
352 2410
344 2402
344 2398
340 2389
340 2385
340 2377
340 2368
344 2368
352 2368
361 2368
365 2368
373 2368
378 2377
386 2377
390 2385
399 2385
407 2389
411 2389
411 2398
420 2398
424 2402
432 2402
436 2410
445 2415
445 2423
445 2415
436 2415
432 2415
432 2410
432 2402
424 2402
424 2398
424 2389
420 2389
420 2385
420 2377
411 2377
411 2368
420 2368
420 2364
424 2364
432 2364
432 2368
436 2368
445 2368
445 2377
449 2377
457 2377
466 2385
470 2389
478 2389
483 2389
483 2398
491 2402
495 2402
504 2410
512 2415
516 2423
525 2423
525 2431
525 2436
525 2431
525 2423
516 2423
516 2415
516 2410
512 2410
512 2402
504 2398
504 2389
504 2385
504 2377
512 2368
516 2368
525 2368
529 2368
537 2368
541 2368
558 2368
562 2368
575 2377
583 2377
588 2385
600 2389
617 2389
621 2398
634 2402
642 2402
646 2410
655 2415
663 2423
667 2431
676 2431
680 2436
680 2444
680 2448
676 2448
667 2448
663 2448
655 2448
646 2444
642 2444
634 2436
630 2436
630 2431
621 2431
617 2423
609 2415
600 2415
596 2410
588 2402
583 2398
575 2389
575 2385
571 2385
571 2377
575 2377
583 2377
588 2377
596 2385
600 2385
609 2389
617 2389
621 2398
634 2402
642 2410
646 2415
655 2423
667 2431
676 2444
688 2444
693 2448
701 2457
709 2461
714 2469
714 2473
722 2482
726 2490
726 2494
735 2494
726 2494
722 2490
714 2490
714 2482
709 2473
701 2469
693 2461
688 2457
680 2448
676 2444
667 2436
667 2431
663 2431
655 2423
655 2415
646 2410
642 2402
642 2398
634 2389
634 2385
634 2377
634 2368
642 2368
646 2368
655 2368
663 2368
667 2377
676 2377
680 2385
693 2385
701 2389
709 2389
714 2398
722 2402
726 2410
735 2410
739 2415
739 2423
747 2423
747 2431
751 2431
751 2436
747 2436
739 2431
735 2431
735 2423
726 2423
726 2415
722 2415
722 2410
714 2410
714 2402
709 2402
709 2398
701 2398
701 2389
693 2389
693 2385
693 2377
701 2368
709 2368
714 2368
722 2368
726 2368
735 2368
747 2368
751 2377
760 2377
768 2385
772 2385
781 2389
785 2389
793 2389
798 2398
814 2402
819 2402
819 2410
827 2415
831 2423
840 2431
840 2436
840 2444
840 2448
840 2444
831 2444
827 2444
819 2436
814 2436
814 2431
806 2431
798 2423
798 2415
793 2415
785 2410
781 2402
772 2398
772 2389
768 2385
760 2377
760 2368
760 2364
760 2356
768 2356
772 2356
781 2356
785 2356
793 2356
798 2356
806 2356
814 2364
827 2368
831 2377
840 2377
844 2385
852 2389
861 2389
865 2402
873 2402
877 2410
886 2415
890 2423
890 2431
898 2431
898 2436
903 2444
903 2448
911 2448
911 2457
903 2457
903 2448
898 2448
898 2444
898 2436
898 2431
898 2423
903 2415
903 2410
903 2402
911 2398
911 2389
911 2385
903 2377
898 2368
890 2368
890 2364
886 2364
877 2364
877 2368
873 2368
865 2368
861 2368
852 2368
844 2368
844 2377
.PEN_UP
.PEN_DOWN
785 2469
785 2482
781 2482
.PEN_UP
.PEN_DOWN
373 2457
352 2457
361 2457
365 2457
373 2457
378 2457
386 2457
386 2461
390 2461
399 2461
407 2461
411 2461
420 2461
424 2461
424 2469
432 2469
436 2469
436 2473
.PEN_UP

.PEN_DOWN
2377 2322
2364 2310
2356 2310
2356 2305
2356 2310
2364 2318
2368 2318
2377 2322
2385 2331
2389 2339
2398 2339
2402 2343
2410 2352
2423 2364
2436 2368
2448 2377
2457 2385
2469 2389
2473 2402
2490 2410
2494 2415
2507 2431
2515 2436
2520 2444
2536 2448
2541 2457
2549 2461
2553 2469
2553 2473
2562 2473
2562 2482
2566 2482
2566 2490
2562 2490
2553 2490
2553 2482
2549 2482
2541 2473
2536 2469
2528 2469
2520 2461
2520 2457
2515 2457
2515 2448
2515 2444
2515 2436
2520 2431
2528 2423
2528 2415
2536 2415
2536 2410
2541 2410
2541 2402
2541 2398
2536 2398
2536 2389
2528 2389
2520 2389
2515 2389
2515 2385
2507 2385
2503 2385
2494 2385
2503 2385
2507 2389
2515 2389
2520 2389
2528 2389
2536 2398
2549 2398
2553 2402
2562 2402
2574 2402
2583 2410
2587 2415
2599 2415
2608 2423
2612 2423
2620 2431
2633 2431
2641 2436
2646 2444
2654 2444
2658 2444
2658 2448
2667 2448
2667 2457
2667 2448
2658 2448
2658 2444
2654 2444
2646 2444
2646 2436
2641 2431
2633 2431
2633 2423
2625 2423
2625 2415
2620 2415
2620 2410
2612 2410
2612 2402
2612 2398
2620 2398
2625 2398
2633 2398
2641 2398
2646 2402
2654 2402
2658 2402
2667 2402
2667 2410
2671 2410
2679 2415
2688 2415
2692 2415
2700 2423
2704 2423
2713 2431
2717 2436
2725 2436
2734 2444
2738 2444
2734 2444
2734 2436
2725 2436
2725 2431
2717 2423
2717 2415
2713 2410
2713 2402
2704 2398
2704 2389
2700 2389
2700 2385
2704 2385
2713 2385
2717 2385
2725 2385
2734 2389
2738 2389
2746 2389
2751 2389
2759 2398
2763 2398
2772 2402
2776 2410
2784 2415
2793 2415
2797 2423
2805 2431
2809 2436
2818 2444
2822 2448
2830 2457
2839 2461
2839 2469
2843 2469
2843 2473
2843 2482
2843 2473
2843 2469
2839 2461
2839 2457
2830 2448
2822 2444
2818 2436
2818 2431
2809 2423
2805 2423
2797 2415
2797 2410
2793 2402
2784 2402
2784 2398
2776 2389
2772 2389
2772 2385
2772 2389
2776 2389
2784 2389
2793 2389
2797 2389
2805 2389
2809 2398
2818 2398
2822 2398
2830 2398
2839 2389
2843 2389
2851 2385
2851 2377
2851 2368
2843 2364
2843 2356
2839 2356
2839 2352
2830 2352
2822 2343
2818 2343
2809 2339
2805 2339
2797 2339
2793 2339
2784 2339
2776 2339
2776 2343
2776 2352
2776 2356
2776 2364
2784 2364
2793 2364
2793 2356
2797 2356
2805 2352
2805 2356
2805 2352
2809 2352
2818 2352
2818 2356
2822 2356
2830 2356
2839 2356
2843 2356
2851 2364
2856 2364
2864 2368
2877 2368
2885 2377
2889 2385
2902 2389
2910 2389
2914 2398
2927 2402
2935 2410
2948 2410
2956 2415
2961 2423
2969 2431
2969 2436
2973 2436
2982 2444
2990 2448
2994 2457
2994 2461
3003 2461
3003 2469
3003 2461
2994 2461
2994 2457
2990 2448
2990 2444
2990 2436
2982 2431
2982 2423
2973 2415
2969 2402
2969 2389
2961 2385
2961 2368
2956 2356
2948 2343
2944 2331
2944 2310
2935 2297
2927 2284
2923 2272
2914 2251
2910 2238
2910 2226
2902 2217
2898 2205
2889 2192
2889 2188
2885 2171
2877 2171
2868 2167
2864 2158
2856 2154
2851 2154
2843 2154
2839 2154
2830 2154
2822 2154
2818 2158
2809 2158
2805 2167
2797 2171
2797 2179
2797 2188
2793 2200
2793 2213
2797 2226
2797 2234
2805 2247
2809 2259
2818 2272
2830 2284
2843 2297
2851 2310
2864 2322
2877 2339
2898 2343
2910 2352
2914 2364
2927 2368
2944 2385
2956 2385
2969 2389
2973 2398
2982 2398
2994 2402
3003 2410
3007 2410
3015 2415
3019 2415
3028 2423
3036 2423
3036 2431
3040 2431
3049 2431
3049 2436
3053 2436
3061 2444
3066 2444
3066 2448
3066 2457
3066 2461
3061 2461
3053 2461
3049 2461
3049 2457
3040 2457
3036 2448
3028 2444
3019 2444
3019 2436
3015 2431
3015 2423
3007 2423
3007 2415
3003 2410
3003 2402
3003 2398
2994 2398
2994 2389
2994 2385
3003 2385
3003 2377
3007 2377
3015 2377
3019 2377
3028 2377
3036 2385
3040 2385
3049 2389
3061 2389
3066 2398
3074 2398
3078 2402
3087 2410
3095 2415
3099 2415
3108 2423
3112 2431
3120 2431
3124 2436
3133 2436
3133 2444
3141 2444
3145 2444
3145 2436
3145 2431
3145 2423
3145 2415
3154 2415
3158 2415
3166 2415
3166 2423
3166 2431
3166 2436
3158 2436
3158 2444
3154 2444
3145 2444
3141 2444
3133 2444
3124 2444
3120 2436
3112 2431
3108 2431
3099 2423
3099 2415
3095 2415
3087 2410
3087 2402
3078 2402
3078 2398
3078 2389
3074 2385
3074 2377
3074 2368
3078 2368
3078 2364
3087 2364
3095 2356
3099 2356
3108 2356
3112 2364
3124 2364
3133 2368
3141 2368
3145 2377
3158 2385
3166 2389
3171 2389
3179 2402
3183 2410
3200 2415
3204 2423
3213 2431
3217 2444
3225 2448
3229 2457
3229 2461
3238 2469
3238 2473
3238 2482
3246 2482
3246 2490
3246 2482
3246 2473
3246 2469
3238 2469
3238 2461
3229 2461
3229 2457
3229 2448
3225 2444
3217 2444
3217 2436
3213 2431
3213 2423
3204 2415
3204 2410
3200 2402
3192 2398
3192 2389
3183 2385
3183 2377
3183 2368
3183 2364
3183 2356
3192 2356
3200 2356
3204 2352
3213 2352
3217 2356
3225 2356
3229 2356
3238 2364
3246 2364
3250 2368
3259 2377
3263 2385
3271 2389
3271 2398
3271 2402
3271 2410
.PEN_UP
.PEN_DOWN
3263 2423
3271 2436
3276 2436
3276 2444
3284 2444
3292 2444
3297 2444
3305 2444
3309 2444
3309 2448
3309 2444
3309 2448
3305 2448
3297 2448
.PEN_UP
.PEN_DOWN
3019 2515
3015 2528
3015 2520
3015 2528
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2284 1562
2272 1554
2272 1549
2280 1554
2284 1554
2293 1562
2297 1570
2305 1575
2310 1575
2318 1583
2322 1587
2331 1596
2343 1608
2352 1612
2364 1621
2368 1629
2385 1642
2389 1646
2398 1654
2410 1667
2415 1675
2423 1680
2431 1688
2431 1692
2436 1701
2444 1701
2444 1705
2444 1713
2448 1713
2448 1722
2448 1726
2448 1734
2448 1726
2444 1726
2444 1722
2436 1722
2436 1713
2431 1713
2423 1705
2415 1701
2410 1701
2410 1692
2402 1688
2402 1680
2398 1680
2402 1680
2402 1675
2410 1675
2415 1667
2423 1667
2431 1659
2436 1659
2444 1659
2444 1654
2448 1654
2457 1654
2457 1646
2461 1642
2457 1633
2457 1629
2448 1629
2444 1621
2436 1621
2431 1621
2423 1612
2415 1612
2410 1612
2402 1608
2398 1608
2389 1608
2398 1608
2402 1612
2410 1612
2415 1612
2423 1612
2431 1621
2436 1621
2444 1629
2457 1629
2461 1633
2469 1642
2473 1642
2482 1646
2494 1654
2503 1654
2507 1659
2515 1667
2520 1667
2528 1675
2528 1680
2536 1680
2541 1680
2541 1688
2549 1688
2549 1692
2549 1688
2541 1688
2536 1688
2536 1680
2528 1675
2528 1667
2520 1667
2520 1659
2515 1654
2515 1646
2515 1642
2515 1633
2520 1633
2528 1629
2536 1633
2541 1633
2549 1633
2553 1633
2562 1642
2566 1642
2583 1646
2595 1654
2599 1654
2608 1654
2612 1659
2620 1659
2625 1659
2633 1659
2641 1659
2641 1654
2641 1646
2641 1642
2641 1633
2641 1629
2641 1621
2633 1612
2633 1600
2625 1587
2625 1583
2625 1570
2620 1554
2620 1541
2612 1537
2612 1524
2608 1507
2599 1503
2599 1491
2595 1482
2587 1478
2583 1470
2583 1461
2574 1461
2574 1457
2566 1457
2562 1449
2553 1457
2549 1457
2549 1461
2541 1461
2541 1470
2541 1478
2541 1482
2541 1495
2541 1503
2549 1516
2553 1524
2562 1537
2566 1549
2583 1562
2587 1575
2599 1583
2612 1596
2625 1608
2641 1621
2646 1629
2658 1633
2671 1646
2688 1654
2700 1659
2704 1667
2713 1675
2717 1680
2725 1680
2734 1688
2738 1688
2746 1692
2746 1701
2746 1705
2738 1705
2734 1705
2725 1701
2717 1692
2713 1692
2713 1688
2704 1688
2704 1680
2700 1675
2692 1667
2692 1659
2692 1654
2692 1646
2692 1642
2700 1633
2700 1629
2704 1629
2713 1621
2713 1612
2717 1612
2717 1608
2717 1600
2713 1600
2713 1596
2704 1596
2700 1596
2692 1596
2688 1596
2679 1596
2671 1596
2667 1596
2658 1596
2654 1596
2658 1600
2667 1600
2671 1608
2679 1608
2688 1612
2692 1612
.PEN_UP
.PEN_DOWN
2746 1612
2751 1612
2759 1621
2763 1621
2763 1629
2772 1629
2776 1633
2784 1642
2793 1646
2797 1654
2805 1659
2809 1675
2818 1680
2822 1688
2839 1701
2843 1705
2843 1713
2851 1726
2856 1734
2864 1738
2868 1747
2877 1751
2877 1759
2885 1764
2885 1772
2889 1772
2889 1780
2889 1785
2898 1785
2889 1785
2889 1780
2885 1772
2877 1764
2868 1759
2864 1751
2856 1747
2851 1738
2843 1738
2843 1734
2839 1726
2830 1722
2822 1713
2818 1705
2818 1701
2809 1692
2805 1688
2797 1680
2797 1675
2793 1667
2784 1659
2784 1654
2776 1646
2776 1642
2776 1633
2776 1629
2772 1629
2772 1621
2772 1612
2772 1608
2776 1608
2776 1600
2784 1600
2793 1596
2797 1600
2805 1600
2809 1600
2818 1608
2830 1608
2839 1608
2843 1612
2851 1612
2856 1621
2864 1629
2868 1629
2877 1633
2885 1642
2889 1642
2898 1646
2902 1654
2902 1659
2902 1667
2898 1667
2889 1667
2885 1667
2885 1659
2877 1659
2877 1654
2868 1654
2864 1646
2856 1646
2856 1642
2851 1633
2843 1633
2843 1629
2843 1621
2839 1612
2843 1608
2843 1600
2851 1600
2856 1600
2864 1600
2868 1608
2877 1608
2885 1612
2889 1612
2898 1621
2902 1621
2910 1629
2914 1629
2923 1633
2927 1633
2935 1642
2944 1646
2948 1646
2956 1646
2961 1654
2969 1654
2973 1654
2982 1654
2982 1646
2973 1642
2973 1633
2973 1629
2969 1629
2969 1621
2969 1612
2969 1608
2961 1608
2961 1600
2956 1596
2956 1600
2961 1600
2969 1608
2973 1608
2973 1612
2982 1621
2990 1621
2994 1629
3003 1629
3007 1629
3015 1629
3019 1633
3028 1633
3036 1633
3040 1633
3049 1633
3053 1633
3061 1629
3061 1621
3061 1612
3053 1612
3053 1608
3049 1600
3049 1596
3049 1587
3040 1587
3049 1596
3053 1600
3061 1608
3066 1612
3074 1621
3078 1621
3087 1629
3095 1633
3099 1633
3099 1642
3108 1646
3112 1646
3120 1654
3124 1654
3133 1654
3141 1654
3141 1646
3141 1642
3145 1642
3145 1633
3145 1629
3141 1629
3141 1621
3141 1612
3141 1608
3141 1600
3145 1600
3154 1596
3158 1596
3166 1596
3171 1596
3179 1596
3183 1596
3192 1596
3200 1600
3204 1600
3213 1608
3217 1608
3225 1612
3229 1621
3229 1629
3229 1633
3229 1642
3225 1646
3217 1654
3213 1654
3204 1659
3200 1659
3192 1659
.PEN_UP
.PEN_DOWN
2809 1722
2822 1726
2830 1734
2839 1734
2843 1734
2851 1734
2856 1738
2864 1738
2868 1738
2877 1738
2885 1738
2889 1738
2898 1738
2902 1738
2910 1738
2914 1738
2923 1738
2927 1738
2923 1738
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2259 1226
2259 1213
2259 1205
2259 1213
2263 1222
2272 1226
2280 1234
2284 1239
2293 1247
2297 1251
2305 1260
2310 1268
2318 1272
2322 1281
2322 1293
2331 1297
2339 1306
2343 1310
2352 1318
2356 1327
2356 1331
2364 1339
2364 1344
2368 1352
2368 1356
2368 1365
2377 1365
2377 1373
2377 1365
2368 1365
2368 1356
2364 1356
2356 1356
2356 1352
2352 1352
2352 1344
2343 1339
2339 1331
2339 1327
2331 1327
2331 1318
2322 1310
2322 1306
2318 1306
2318 1297
2310 1293
2305 1285
2305 1281
2297 1272
2297 1268
2293 1260
2293 1251
2284 1247
2284 1239
2284 1234
2284 1226
2284 1222
2293 1213
2297 1213
2297 1205
2305 1205
2310 1213
2318 1213
2322 1213
2331 1213
2339 1222
2343 1222
2352 1222
2356 1226
2364 1234
2368 1234
2377 1239
2385 1247
2389 1251
2398 1260
2398 1268
2398 1272
2389 1272
2385 1272
2377 1268
2368 1268
2368 1260
2364 1260
2364 1251
2356 1251
2356 1247
2352 1247
2352 1239
2343 1234
2339 1226
2339 1222
2331 1213
2331 1205
2331 1201
2339 1201
2343 1201
2352 1201
2356 1201
2364 1201
2368 1205
2377 1205
2385 1213
2389 1213
2398 1222
2410 1226
2415 1226
2423 1234
2436 1239
2444 1247
2448 1247
2457 1251
2461 1260
2469 1268
2473 1272
2482 1281
2490 1285
2494 1293
2494 1297
2494 1306
2494 1310
2490 1310
2490 1306
2482 1306
2473 1306
2469 1306
2469 1297
2461 1297
2457 1297
2457 1293
2448 1285
2448 1281
2448 1272
2448 1268
2457 1260
2461 1260
2461 1251
2469 1251
2473 1247
2482 1247
2490 1239
2490 1234
2490 1226
2482 1226
2482 1222
2473 1222
2473 1213
2469 1205
2473 1201
2482 1201
2490 1205
2494 1205
2503 1205
2507 1205
2515 1213
2520 1222
2528 1226
2536 1226
2541 1234
2549 1239
2553 1247
2562 1251
2566 1260
2574 1268
2583 1272
2587 1281
2595 1285
2595 1293
2599 1297
2608 1306
2612 1310
2620 1318
2620 1327
2620 1331
2625 1339
2620 1339
2620 1331
2612 1331
2608 1331
2599 1327
2595 1318
2587 1318
2587 1310
2583 1306
2583 1297
2574 1293
2574 1285
2583 1281
2583 1272
2583 1268
2587 1268
2587 1260
2587 1251
2587 1247
2587 1239
2587 1234
2587 1226
2595 1226
2599 1226
2608 1226
2612 1234
2620 1234
2625 1234
2633 1234
2646 1234
2646 1239
2658 1239
2667 1247
2671 1247
2679 1247
2692 1251
2692 1260
2700 1260
2704 1260
2713 1268
2717 1272
2717 1281
2725 1281
2717 1281
2713 1272
2704 1272
2704 1268
2700 1268
2700 1260
2692 1260
2692 1251
2688 1247
2688 1239
2688 1234
2688 1226
2692 1226
2700 1226
2704 1222
2713 1222
2713 1226
2717 1226
2725 1226
