.WRITER_ID     monu
1164 147
1161 123
1158 93
1158 69
1158 48
1161 30
1161 12
1161 3
1158 0
1155 0
.PEN_UP
.PEN_DOWN
1209 108
1212 108
1209 108
1203 111
1194 114
1179 114
1167 111
1152 108
1143 108
1134 108
1131 108
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1029 147
1029 147
1029 147
1026 147
1026 150
1026 147
1026 147
1023 141
1023 135
1020 126
1017 117
1014 105
1014 96
1014 87
1008 72
1008 66
1008 57
1011 45
1011 36
1014 30
1014 21
1014 15
1017 12
1020 6
1026 6
1029 3
1032 0
1038 0
1044 0
1050 6
1053 6
1056 6
1059 6
1059 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1953 96
1953 96
1953 96
1953 93
1950 87
1950 78
1953 60
1953 42
1953 24
1953 12
1956 3
1956 0
1959 0
1962 3
1968 9
1977 21
1983 33
1989 48
1995 60
2001 66
2001 69
2004 69
2010 69
2013 60
2013 48
2016 33
2019 21
2019 12
2019 9
2022 9
2025 9
2028 12
2031 24
2037 33
2043 48
2046 54
2052 57
2058 57
2064 54
2070 39
2073 21
2073 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
684 174
669 174
672 162
675 153
684 138
690 120
696 111
699 108
702 111
708 117
717 129
726 138
738 147
747 159
753 162
756 165
753 168
750 159
744 144
735 123
723 102
705 75
690 48
672 27
663 12
660 0
.PEN_UP
.PEN_DOWN
840 111
837 111
834 111
834 111
837 114
843 114
852 111
864 111
876 108
885 105
891 99
894 93
894 81
882 66
870 51
852 36
843 24
837 15
834 6
834 6
843 0
846 0
864 3
879 6
891 3
900 6
909 6
.PEN_UP
.PEN_DOWN
900 48
903 51
903 51
900 54
897 54
894 57
876 51
864 51
852 51
840 54
834 54
831 54
.PEN_UP
.PEN_DOWN
1089 114
1086 114
1083 120
1077 129
1077 138
1080 150
1086 162
1098 171
1110 174
1122 171
1140 162
1149 150
1158 129
1164 108
1161 81
1149 54
1137 30
1119 9
1101 0
1083 0
1068 9
1059 24
1053 54
1056 84
1068 108
1074 129
.PEN_UP
.PEN_DOWN
1233 66
1239 69
1245 75
1257 84
1266 99
1281 114
1296 135
1308 150
1314 156
1317 159
1317 159
1314 150
1308 123
1308 90
1302 57
1302 30
1302 6
1302 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1791 150
1794 156
1797 156
1797 156
1797 150
1797 141
1791 132
1785 117
1779 105
1776 96
1773 87
1776 81
1779 75
1791 75
1806 78
1818 81
1827 81
1839 81
1851 81
1857 81
1860 81
1860 87
.PEN_UP
.PEN_DOWN
1866 138
1866 141
1869 141
1869 141
1869 135
1866 126
1866 108
1863 87
1863 60
1863 36
1863 18
1863 6
1863 0
1863 0
.PEN_UP
.PEN_DOWN
1989 150
1989 156
1992 162
1989 159
1986 156
1983 147
1983 135
1980 120
1977 108
1980 96
1983 90
1989 84
1998 84
2013 81
2025 81
2040 75
2052 69
2061 63
2064 60
2064 51
2055 42
2046 30
2031 21
2016 9
1998 3
1977 0
1959 3
1944 6
.PEN_UP
.PEN_DOWN
2043 147
2049 150
2055 153
2055 153
2052 150
2040 147
2019 141
2004 141
1983 141
1968 141
1956 138
.PEN_UP
.PEN_DOWN
2181 153
2187 159
2193 162
2199 165
2202 165
2199 162
2193 156
2184 144
2175 129
2163 114
2145 96
2133 75
2121 57
2118 39
2118 21
2121 9
2136 0
2151 0
2169 3
2193 9
2205 18
2214 27
2217 42
2211 51
2196 63
2175 69
2160 69
2142 57
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
522 108
522 108
525 108
528 111
531 114
534 123
543 132
546 141
552 150
552 156
540 159
528 159
519 153
507 144
495 135
492 123
489 120
489 114
498 111
510 105
522 99
534 90
546 84
558 75
564 63
567 54
564 42
555 24
537 6
525 0
513 3
507 12
498 27
498 48
510 69
516 90
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
960 156
963 153
963 153
963 150
960 144
960 129
960 111
957 90
954 66
954 42
948 27
948 12
945 6
945 0
945 0
.PEN_UP
.PEN_DOWN
1014 84
1014 84
1014 84
1011 81
1002 81
987 81
972 81
951 81
927 81
909 81
900 81
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1164 408
1164 408
1158 405
1152 393
1143 381
1131 366
1119 348
1107 324
1095 300
1086 273
1077 240
1074 210
1074 180
1077 144
1083 114
1089 84
1101 60
1113 39
1128 18
1140 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
921 51
921 54
921 57
915 66
906 72
894 78
882 78
873 75
864 69
858 60
855 45
855 30
852 18
858 12
867 9
876 6
888 12
900 15
906 27
921 45
927 63
933 87
936 111
939 132
939 147
942 156
942 162
942 162
939 153
939 141
936 120
933 93
933 66
933 45
933 21
933 6
933 0
.PEN_UP
.PEN_DOWN
1020 36
1023 36
1023 36
1029 36
1038 39
1044 39
1056 42
1065 48
1074 54
1077 60
1080 66
1083 72
1080 75
1071 78
1062 81
1050 78
1041 72
1029 63
1017 51
1011 42
1008 33
1008 21
1014 18
1020 9
1035 3
1050 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1461 153
1464 153
1470 156
1470 159
1467 165
1464 171
1461 180
1446 183
1434 183
1422 174
1416 165
1407 150
1404 135
1407 123
1413 114
1425 111
1440 111
1452 120
1461 129
1467 138
1470 150
1473 156
1473 156
1473 156
1470 150
1470 144
1467 135
1470 120
1473 99
1482 81
1488 63
1491 45
1488 27
1485 15
1479 6
1467 3
1452 0
1437 6
1431 15
1425 27
1428 42
1434 60
1443 75
1464 93
.PEN_UP
.PEN_DOWN
1611 69
1611 69
1611 69
1611 66
1608 63
1608 57
1605 48
1602 33
1602 24
1605 15
1608 9
1611 3
1614 0
1623 0
1635 0
1644 3
1656 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
774 102
774 102
774 105
777 117
783 120
789 126
798 126
807 126
822 120
831 114
843 105
852 99
855 93
861 81
861 66
858 48
849 30
837 18
822 6
807 0
789 0
771 6
759 15
747 27
744 39
744 57
750 72
753 87
762 96
771 105
.PEN_UP
.PEN_DOWN
1152 123
1155 126
1152 129
1152 132
1146 138
1140 141
1125 144
1119 144
1107 138
1098 132
1092 126
1089 120
1092 111
1089 102
1098 93
1101 84
1107 81
1113 78
1125 81
1137 78
1149 72
1164 66
1173 57
1185 51
1191 42
1194 36
1194 33
1185 21
1173 12
1149 6
1125 0
1101 0
1080 3
1068 9
.PEN_UP
.PEN_DOWN
252 165
255 168
258 168
255 168
255 165
255 162
252 156
252 150
252 138
249 126
249 114
249 102
246 87
246 75
243 60
243 48
246 36
246 24
243 15
252 9
261 3
267 0
273 0
279 0
282 0
288 3
294 3
297 3
300 3
306 3
306 0
.PEN_UP
.PEN_DOWN
270 93
270 93
270 93
270 93
270 96
267 93
261 93
252 93
243 93
231 93
225 90
216 90
213 90
210 87
207 87
210 87
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1146 75
1152 75
1161 81
1167 90
1182 102
1197 117
1212 132
1227 144
1233 153
1242 159
1245 162
1245 162
1245 156
1245 141
1239 126
1233 108
1230 87
1224 60
1221 42
1218 24
1212 9
1209 0
.PEN_UP
.PEN_DOWN
1377 150
1374 150
1368 153
1362 159
1356 165
1362 171
1356 174
1365 174
1374 171
1386 165
1395 153
1404 141
1407 126
1407 108
1401 90
1392 72
1377 60
1359 48
1347 45
1335 36
1326 30
1320 24
1320 18
1323 15
1335 9
1347 9
1359 3
1380 3
1395 0
.PEN_UP
.PEN_DOWN
1521 171
1521 171
1518 171
1515 171
1515 171
1518 174
1524 180
1539 183
1548 183
1560 180
1569 174
1578 168
1581 159
1584 147
1581 135
1575 120
1566 111
1554 105
1548 102
1539 99
1536 99
1536 99
1539 96
1548 90
1560 84
1572 69
1581 57
1587 45
1590 33
1587 24
1581 15
1569 9
1554 3
1536 0
1521 3
1497 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
2067 141
2070 144
2070 144
2070 144
2073 144
2067 141
2061 135
2049 126
2037 117
2025 105
2016 90
2007 72
1998 57
1998 42
1998 27
2004 18
2013 6
2022 3
2034 0
2046 3
2058 9
2067 18
2070 33
2067 45
2058 54
2046 60
2031 63
2016 60
2004 57
.PEN_UP
.PEN_DOWN
2190 144
2190 150
2190 159
2190 168
2187 180
2181 183
2178 183
2175 183
2175 180
2181 177
2190 174
2205 174
2217 174
2226 171
2235 168
2241 162
2247 153
2244 144
2238 132
2235 114
2229 96
2217 75
2214 54
2211 36
2208 18
2208 6
2208 3
2205 0
2202 3
.PEN_UP
.PEN_DOWN
2256 63
2259 60
2253 60
2244 60
2226 63
2211 63
2193 69
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
474 168
474 168
474 174
471 174
465 177
453 180
444 177
432 174
423 168
417 159
405 147
405 135
402 126
408 120
417 114
429 111
438 111
447 114
453 123
456 132
465 144
468 159
465 162
468 162
468 162
465 162
468 159
468 156
465 147
468 135
468 120
468 102
471 84
471 63
471 48
468 33
465 24
459 12
450 6
435 0
423 0
414 6
.PEN_UP
.PEN_DOWN
708 135
702 135
696 135
693 138
693 141
693 138
690 138
690 129
690 114
690 102
690 84
687 69
687 54
687 39
687 30
684 18
687 9
687 6
684 0
684 0
684 0
684 0
.PEN_UP
.PEN_DOWN
759 75
759 72
765 69
765 69
765 69
759 69
753 69
738 69
717 63
699 66
675 63
657 63
636 63
621 60
612 60
603 60
597 57
591 54
.PEN_UP
.PEN_DOWN
942 6
948 0
960 0
969 0
984 0
1002 3
1023 3
1050 0
1083 0
1122 0
1152 0
1188 3
1227 3
1260 3
1287 0
1323 6
1341 9
.PEN_UP
.PEN_DOWN
1503 288
1506 285
1503 285
1500 282
1494 279
1485 273
1473 267
1458 255
1446 240
1434 225
1422 204
1413 180
1407 159
1410 132
1413 105
1419 81
1428 54
1440 30
1452 15
1467 0
.PEN_UP
.PEN_DOWN
1731 324
1728 324
1728 324
1725 324
1725 324
1725 321
1731 315
1734 309
1746 300
1758 285
1767 273
1773 255
1785 231
1791 210
1794 183
1797 159
1785 132
1773 105
1758 81
1737 54
1722 36
1704 15
1686 0
.PEN_UP
.PEN_DOWN
351 87
351 90
351 90
351 96
348 102
339 111
330 114
318 114
306 111
291 108
282 99
276 90
267 81
264 69
264 54
267 42
270 27
285 15
294 6
303 0
315 3
321 9
333 18
339 30
345 42
348 54
348 66
351 75
348 81
354 81
348 78
348 75
351 69
354 51
360 30
366 12
.PEN_UP
.PEN_DOWN
492 168
492 168
492 168
489 168
489 162
489 153
486 138
489 123
486 105
486 93
489 84
489 81
489 78
492 78
501 81
516 90
525 96
537 102
549 102
561 99
567 93
573 84
573 75
570 60
564 45
555 30
546 18
534 9
525 3
513 0
498 3
492 9
489 24
489 45
489 63
486 78
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1002 42
1008 39
1014 39
1020 42
1026 45
1038 54
1047 60
1053 69
1050 75
1047 84
1038 84
1023 78
1008 72
999 63
993 48
987 39
984 24
987 18
993 15
1008 9
1026 3
1044 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1560 78
1560 75
1560 78
1560 78
1557 69
1554 60
1548 45
1545 30
1545 18
1545 9
1551 3
1560 0
1566 0
1572 0
1584 0
1593 0
.PEN_UP
.PEN_DOWN
1725 165
1725 165
1728 168
1725 168
1728 165
1725 156
1719 141
1716 120
1713 99
1710 81
1707 66
1707 51
1704 42
1704 33
1707 24
1707 18
1710 12
1710 12
1710 9
1710 6
1707 6
1710 6
1716 15
1725 21
1734 30
1749 42
1761 57
1776 66
1788 75
1797 87
1803 90
1806 96
1809 96
1806 93
1800 87
1788 81
1776 69
1761 60
1755 51
1743 42
1737 36
1731 30
1731 27
1737 21
1743 15
1758 6
1764 0
1776 0
1785 0
1794 3
1794 3
.PEN_UP
.PEN_DOWN
1911 84
1911 84
1911 87
1911 87
1911 84
1908 75
1908 63
1908 51
1908 39
1908 27
1908 21
1908 18
1911 18
1917 21
1923 27
1926 36
1935 51
1947 63
1950 69
1953 75
1959 75
1962 75
1965 69
1965 57
1965 45
1962 33
1965 21
1965 12
1962 12
1965 12
1971 15
1977 24
1983 39
1989 45
2001 57
2004 63
2010 66
2016 66
2019 60
2022 48
2025 30
2025 12
2025 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
738 105
735 105
738 108
741 114
744 120
750 126
759 132
768 135
783 132
795 129
804 123
816 117
822 102
825 87
828 72
825 57
816 36
801 21
777 9
765 3
741 0
726 6
714 18
705 36
702 54
702 69
702 84
711 99
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
288 183
267 192
264 198
267 198
267 201
267 201
267 198
267 192
264 180
261 168
261 150
258 132
258 105
249 81
240 60
240 42
240 30
243 15
246 9
252 9
267 6
270 3
282 3
291 0
297 0
306 0
309 0
312 0
.PEN_UP
.PEN_DOWN
294 126
294 123
294 123
294 120
288 120
273 120
264 117
252 114
237 111
219 108
210 108
201 105
.PEN_UP
.PEN_DOWN
576 138
576 135
573 135
567 129
558 117
543 102
531 81
516 60
495 42
480 27
471 12
465 6
462 0
462 0
.PEN_UP
.PEN_DOWN
588 30
588 30
588 33
582 36
579 42
567 51
558 66
540 78
528 90
510 105
498 111
492 123
492 129
.PEN_UP
.PEN_DOWN
693 180
696 180
696 180
696 177
696 168
699 159
702 144
705 129
714 114
717 108
723 105
726 102
729 105
735 111
741 120
750 135
759 144
768 159
771 168
777 174
777 174
777 174
774 168
768 159
759 144
750 120
735 99
726 72
711 48
705 30
705 9
708 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1419 174
1419 174
1416 177
1413 180
1413 183
1413 189
1422 192
1428 195
1437 195
1443 189
1449 180
1452 168
1455 150
1452 129
1440 108
1425 84
1410 66
1395 51
1383 39
1377 30
1374 24
1377 15
1383 9
1392 3
1407 0
1419 3
1434 3
1443 6
1452 3
.PEN_UP
.PEN_DOWN
1569 168
1569 168
1569 168
1566 171
1569 174
1575 177
1587 177
1596 174
1608 168
1620 159
1629 150
1632 144
1629 132
1620 117
1605 102
1602 96
1593 90
1587 87
1584 84
1584 87
1587 84
1593 84
1602 81
1617 72
1626 63
1632 57
1638 48
1635 39
1632 30
1626 18
1617 9
1608 3
1590 0
1575 3
1560 12
.PEN_UP
.PEN_DOWN
1737 192
1737 192
1740 189
1740 189
1743 183
1743 180
1743 174
1737 165
1731 156
1728 144
1725 132
1722 123
1722 120
1725 114
1731 108
1737 108
1749 105
1758 105
1767 108
1779 114
1785 114
1791 117
1797 117
1803 120
1806 120
1806 120
1803 114
.PEN_UP
.PEN_DOWN
1806 165
1812 168
1812 168
1815 168
1812 168
1809 162
1809 153
1803 138
1803 120
1800 99
1794 75
1794 51
1794 30
1794 12
1797 3
1797 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
699 183
699 183
699 183
699 180
699 168
699 153
696 138
696 123
696 102
696 78
696 60
693 42
696 24
696 12
696 3
696 0
696 0
696 0
.PEN_UP
.PEN_DOWN
756 75
759 75
759 75
756 75
753 72
741 69
729 66
708 66
687 63
663 63
645 63
630 63
621 66
615 63
615 63
.PEN_UP
.PEN_DOWN
894 6
900 6
906 6
912 9
924 9
936 6
948 6
972 9
990 9
1008 6
1032 6
1056 0
1080 0
1107 3
1131 6
1158 6
1185 6
1212 9
1233 12
1260 15
1278 15
1302 18
1332 21
1350 15
1374 18
1395 18
1413 18
1425 21
.PEN_UP
.PEN_DOWN
1086 420
1086 417
1080 411
1074 405
1068 396
1059 387
1053 372
1044 357
1035 336
1023 321
1014 300
1008 279
1002 258
999 237
996 216
999 192
999 168
1008 144
1017 120
1029 99
1044 81
1059 60
1074 39
1086 24
1092 12
1101 0
1107 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
387 108
390 108
390 105
390 105
390 108
387 108
381 114
375 120
360 129
345 132
339 132
330 132
321 123
315 117
309 102
306 90
306 75
303 57
306 42
306 33
312 18
318 9
330 9
339 12
354 21
372 33
384 48
387 57
393 66
390 78
390 84
384 84
387 84
387 78
390 69
393 54
399 33
405 12
411 0
.PEN_UP
.PEN_DOWN
564 177
564 177
564 177
564 177
564 177
561 165
561 150
564 129
564 105
564 87
561 75
561 69
561 66
564 69
570 72
579 81
591 84
609 90
621 90
630 90
636 84
642 78
645 69
648 54
642 42
636 27
621 15
609 3
597 0
585 0
579 3
573 12
567 21
561 33
561 45
564 60
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1131 48
1134 51
1140 51
1146 54
1152 60
1161 66
1164 75
1167 84
1164 90
1155 93
1140 93
1131 87
1122 81
1113 69
1104 57
1101 45
1098 33
1104 21
1113 12
1125 6
1137 0
1152 0
.PEN_UP
.PEN_DOWN
1362 195
1368 198
1362 204
1359 210
1347 213
1332 210
1323 204
1317 192
1311 174
1305 150
1302 120
1302 90
1299 63
1299 42
1302 24
1299 12
1299 3
1296 3
1296 0
1296 3
.PEN_UP
.PEN_DOWN
1338 108
1344 108
1347 105
1344 105
1341 105
1332 108
1323 105
1311 105
1299 99
1284 99
1272 99
1263 99
1260 99
1254 102
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1656 84
1662 84
1659 84
1656 84
1656 78
1656 72
1653 60
1650 45
1647 33
1650 18
1650 6
1650 0
1656 0
1668 0
1683 3
.PEN_UP
.PEN_DOWN
1842 153
1842 147
1845 141
1845 132
1842 117
1839 96
1836 78
1833 57
1833 42
1833 27
1833 18
1836 12
1839 9
1842 12
1848 15
1857 21
1863 33
1875 42
1890 54
1905 66
1911 81
1920 87
1920 90
1923 93
1923 93
1917 90
1911 84
1905 78
1893 66
1884 57
1875 51
1866 42
1863 36
1863 33
1863 33
1869 27
1875 21
1884 12
1893 6
1902 3
1908 0
1908 0
1908 0
.PEN_UP
.PEN_DOWN
2082 84
2082 78
2082 75
2085 69
2082 60
2085 45
2085 30
2085 21
2088 15
2091 12
2091 12
2094 15
2100 21
2103 36
2112 54
2121 66
2127 72
2130 72
2136 72
2139 69
2136 54
2139 39
2139 27
2139 18
2139 12
2139 12
2139 15
2145 18
2148 27
2151 36
2157 45
2163 57
2172 66
2175 72
2181 75
2181 72
2184 66
2187 57
2184 33
2184 12
2184 0
.PEN_UP
.PEN_DOWN
750 150
750 150
753 150
750 144
753 135
753 120
753 99
756 78
759 60
762 39
762 24
765 9
768 3
771 0
774 3
777 15
780 27
783 45
789 69
795 84
810 99
822 120
828 129
840 135
846 138
855 138
861 135
867 126
873 114
879 99
882 84
888 63
891 45
891 30
894 15
894 12
.PEN_UP
.PEN_DOWN
696 102
696 102
696 108
696 117
702 126
708 132
720 141
723 141
735 141
744 132
756 123
768 102
780 81
783 57
783 39
774 21
762 9
741 3
723 0
705 9
693 24
687 42
684 63
690 81
696 96
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
705 90
702 90
699 87
693 78
684 72
669 60
657 48
645 30
633 18
627 9
621 3
618 0
618 0
.PEN_UP
.PEN_DOWN
696 15
699 15
699 15
702 15
699 15
693 21
687 27
675 33
660 45
645 54
636 69
627 78
627 84
624 87
.PEN_UP
.PEN_DOWN
786 174
786 174
786 168
789 165
789 156
792 144
801 129
810 114
816 105
822 99
825 102
828 108
834 120
843 132
849 144
855 150
861 159
870 165
864 162
864 162
864 159
858 153
849 141
849 120
831 99
816 75
807 54
798 33
792 15
786 0
.PEN_UP
.PEN_DOWN
942 105
942 105
942 105
942 105
948 108
957 111
972 108
984 105
993 102
1002 96
1005 93
1005 87
1002 81
996 69
987 54
972 39
963 27
954 18
948 9
942 3
942 3
945 3
954 0
963 0
975 0
987 3
1002 3
1011 3
1014 3
1014 3
1011 6
.PEN_UP
.PEN_DOWN
1011 51
1014 51
1014 51
1008 51
1002 57
993 60
984 60
975 60
969 60
966 63
.PEN_UP
.PEN_DOWN
1188 123
1188 129
1191 135
1194 147
1203 159
1212 171
1224 177
1230 177
1242 174
1251 165
1263 150
1272 132
1278 105
1275 81
1266 57
1251 36
1239 21
1209 6
1194 0
1179 3
1170 12
1158 27
1161 51
1164 78
1173 105
1179 126
1191 141
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1911 153
1914 153
1914 150
1917 150
1917 147
1917 135
1914 129
1908 120
1902 111
1899 105
1896 96
1899 90
1902 84
1911 78
1917 75
1929 75
1941 75
1953 75
1962 78
1968 78
1971 81
1968 81
.PEN_UP
.PEN_DOWN
1986 141
1989 144
1986 141
1986 138
1983 132
1980 123
1968 105
1968 90
1968 69
1962 45
1959 24
1956 12
1953 3
1953 0
.PEN_UP
.PEN_DOWN
2076 150
2076 150
2076 147
2076 138
2073 123
2067 111
2067 96
2064 84
2061 78
2061 78
2067 75
2073 75
2088 75
2103 72
2118 69
2130 57
2139 45
2142 33
2139 24
2130 15
2118 3
2103 0
2082 0
2064 0
2046 3
2034 9
2025 18
.PEN_UP
.PEN_DOWN
2154 138
2154 135
2154 135
2145 135
2133 129
2118 129
2103 126
2091 126
2073 126
2064 126
2058 126
.PEN_UP
.PEN_DOWN
2277 165
2280 165
2283 168
2283 168
2286 171
2283 171
2280 168
2271 162
2268 153
2259 141
2250 132
2235 114
2223 102
2217 93
2217 75
2211 57
2211 39
2214 24
2217 12
2226 3
2238 3
2250 0
2259 3
2268 12
2274 24
2280 42
2277 60
2271 75
2259 87
2241 90
2220 84
2205 81
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
372 75
372 78
375 81
381 93
387 105
396 117
399 129
402 141
399 147
396 153
384 156
375 153
369 150
360 141
351 126
348 114
348 108
354 102
363 93
378 87
390 75
399 63
408 54
414 39
420 30
417 18
408 12
402 3
387 0
375 0
363 3
354 12
351 27
354 45
360 63
369 75
.PEN_UP
.PEN_DOWN
564 168
564 168
567 174
567 177
564 183
558 189
552 192
540 192
531 189
525 177
519 168
516 153
519 144
525 132
531 129
540 129
552 132
558 141
564 150
564 162
567 174
570 180
567 183
567 183
564 177
564 168
567 156
570 138
570 120
576 99
576 75
576 57
576 42
570 27
561 18
552 9
540 3
528 0
519 6
.PEN_UP
.PEN_DOWN
777 153
780 153
780 153
780 153
780 153
780 150
780 144
774 123
777 96
777 75
774 51
774 33
771 18
771 9
768 3
768 3
768 0
768 0
.PEN_UP
.PEN_DOWN
840 78
843 72
846 72
846 72
843 72
837 72
825 75
810 72
789 72
771 72
750 75
735 75
720 72
708 66
705 66
702 66
.PEN_UP
.PEN_DOWN
984 6
990 0
999 0
1008 3
1023 6
1044 6
1071 3
1092 3
1116 0
1152 0
1179 0
1209 3
1242 6
1275 6
1305 12
1341 21
1377 24
1410 27
1446 30
1479 33
1512 36
1551 39
1584 39
1623 39
1662 36
1701 36
1737 36
1779 36
1818 36
1854 36
1893 36
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
792 87
798 90
801 93
801 93
798 96
792 96
783 93
771 90
759 84
747 75
744 63
738 48
735 39
735 27
735 15
738 9
744 3
750 3
762 0
771 0
780 0
.PEN_UP
.PEN_DOWN
996 72
996 72
993 75
987 84
975 90
963 93
951 90
939 87
933 75
924 63
921 51
918 36
918 24
924 15
933 6
942 0
954 3
966 9
975 18
984 33
990 57
996 81
1005 111
1011 138
1014 156
1017 168
1020 171
1017 171
1014 162
1008 147
1008 129
1005 102
1002 75
1002 51
1005 30
1011 12
1014 6
.PEN_UP
.PEN_DOWN
1158 48
1158 48
1158 48
1161 51
1167 54
1176 57
1185 60
1194 63
1200 69
1203 78
1200 87
1200 96
1191 102
1179 102
1170 102
1164 93
1155 87
1146 75
1140 63
1134 51
1131 36
1131 27
1134 21
1143 12
1155 6
1167 0
1179 3
1191 6
1203 6
1215 6
1227 0
.PEN_UP
.PEN_DOWN
1416 255
1419 261
1419 264
1416 270
1407 273
1398 270
1386 264
1380 252
1377 231
1371 207
1371 180
1368 150
1368 117
1368 90
1368 66
1371 45
1371 18
1374 6
1374 3
1368 0
.PEN_UP
.PEN_DOWN
1422 150
1425 147
1422 147
1416 147
1407 150
1392 150
1377 153
1362 150
1347 150
1341 150
.PEN_UP
.PEN_DOWN
1605 180
1608 189
1599 195
1590 195
1575 195
1563 189
1551 180
1545 168
1542 150
1545 135
1551 126
1563 123
1581 126
1593 138
1602 150
1605 162
1605 171
1605 177
1605 177
1605 177
1605 168
1608 156
1611 141
1614 123
1620 102
1623 81
1623 60
1614 36
1605 21
1590 6
1572 0
1554 0
1539 9
1533 21
1530 36
1533 51
1548 66
1569 81
1596 96
1620 111
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
264 105
264 108
264 111
264 111
264 111
264 105
264 96
267 81
267 63
273 45
273 30
273 18
273 9
276 6
276 6
276 9
276 15
279 30
285 42
291 60
297 72
306 81
312 84
318 90
327 87
336 81
342 69
345 57
348 45
348 33
348 21
354 15
357 12
357 12
357 12
360 18
363 27
366 39
372 54
381 66
390 72
393 75
402 75
408 66
417 51
423 36
423 15
426 0
.PEN_UP
.PEN_DOWN
558 108
561 108
561 105
561 93
561 81
561 63
561 45
561 27
564 15
564 12
567 9
567 12
570 18
576 30
582 45
585 60
597 69
606 78
615 84
624 84
624 81
630 75
633 60
639 45
639 30
642 15
642 0
.PEN_UP
.PEN_DOWN
747 54
744 54
747 57
747 60
747 66
750 69
759 75
768 75
777 75
786 72
795 69
804 63
813 57
816 51
819 42
