.WRITER_ID	rkp
3381 2717
3381 2725
3389 2725
3389 2734
3397 2734
3397 2738
3389 2738
3381 2734
3376 2734
3368 2734
3368 2725
3364 2725
3355 2717
3351 2717
3343 2717
3343 2713
3334 2713
3330 2704
3322 2704
3322 2700
3318 2700
3309 2692
3305 2688
3305 2679
3297 2679
3297 2671
3297 2667
3297 2658
3297 2654
3297 2646
3305 2646
3309 2646
3318 2646
3322 2646
3330 2646
3334 2646
3343 2646
3351 2646
3355 2654
3364 2654
3368 2658
3376 2658
3381 2658
3381 2667
3389 2667
3397 2667
3397 2671
3402 2671
3402 2679
3410 2679
3410 2688
3414 2688
3410 2679
3410 2671
3410 2667
3410 2658
3414 2658
.PEN_UP
.PEN_DOWN
3444 2738
3448 2759
3456 2759
3456 2751
.PEN_UP
.PEN_DOWN
3448 2658
3469 2667
3473 2667
3481 2671
3486 2671
3486 2679
3494 2679
3494 2688
3502 2688
3502 2692
3502 2700
3494 2700
3486 2700
3486 2692
3481 2692
3473 2688
3469 2679
3460 2671
3460 2667
3456 2658
3456 2654
3456 2646
3460 2641
3469 2641
3473 2641
3481 2641
3486 2646
3494 2646
3502 2654
3507 2654
3515 2654
3515 2658
3519 2658
3528 2658
3528 2667
3532 2667
3540 2667
3540 2671
3540 2667
3540 2658
3532 2658
3532 2654
3540 2646
3549 2646
3549 2654
3553 2654
3561 2658
3565 2658
3574 2658
3574 2667
3578 2667
3578 2671
3586 2671
3586 2667
3586 2658
3586 2654
3586 2646
3586 2641
3586 2633
3586 2625
3595 2625
3599 2625
3607 2625
3607 2633
3612 2633
3620 2641
3624 2646
3633 2646
3637 2654
3637 2658
3645 2667
3654 2667
3658 2671
3666 2688
3666 2692
3670 2700
3679 2704
3679 2713
3683 2717
3683 2725
3691 2734
3691 2738
3691 2746
3700 2751
3700 2759
3700 2763
3704 2772
3704 2776
3704 2784
3700 2784
3691 2776
3691 2772
3683 2772
3683 2763
3683 2759
3679 2751
3679 2746
3670 2738
3670 2734
3666 2725
3666 2717
3658 2713
3658 2704
3658 2700
3654 2688
3654 2679
3654 2671
3654 2667
3654 2658
3654 2654
3654 2646
3654 2641
3658 2641
3666 2641
3670 2646
3679 2646
3683 2654
3691 2658
3700 2658
3700 2667
3704 2667
3704 2671
3712 2679
3712 2671
3712 2667
3704 2658
3704 2654
3712 2646
3717 2646
3725 2646
.PEN_UP
.PEN_DOWN
3750 2738
3750 2759
3759 2759
3759 2751
.PEN_UP
.PEN_DOWN
3805 2713
3805 2704
3796 2704
3796 2700
3788 2700
3784 2692
3775 2692
3775 2688
3771 2688
3771 2679
3771 2671
3763 2671
3771 2667
3771 2658
3775 2654
3775 2646
3775 2641
3775 2633
3775 2625
3771 2620
3771 2612
3763 2612
3759 2612
3759 2608
3759 2612
3763 2612
3771 2620
3775 2620
3775 2625
3784 2625
3788 2633
3796 2641
3805 2646
3809 2654
3817 2658
3830 2667
3834 2671
3843 2679
3851 2688
3855 2700
3868 2704
3876 2713
3876 2717
3880 2725
3889 2734
3897 2738
3901 2746
3910 2751
3910 2759
3910 2763
3901 2763
3901 2759
3897 2759
3897 2751
3889 2746
3880 2746
3880 2738
3876 2734
3876 2725
3868 2717
3864 2713
3864 2704
3855 2700
3855 2692
3855 2688
3851 2679
3851 2671
3851 2667
3851 2658
3851 2654
3851 2646
3851 2641
3855 2641
3855 2633
3864 2633
3864 2625
3868 2625
3868 2633
.PEN_UP
.PEN_DOWN
3817 2700
3843 2700
3851 2700
3855 2700
3864 2700
3868 2700
3876 2700
3880 2700
3889 2700
3889 2704
3897 2704
3901 2704
.PEN_UP
.PEN_DOWN
3624 2713
3637 2713
3645 2713
3654 2713
3658 2713
3666 2713
3670 2713
3679 2713
3683 2713
3691 2713
3700 2713
.PEN_UP

.PEN_DOWN
239 2200
239 2213
235 2213
226 2213
226 2205
222 2205
214 2205
214 2200
210 2200
210 2192
201 2192
193 2192
193 2188
189 2188
189 2179
180 2171
180 2167
180 2158
180 2154
189 2154
193 2154
193 2146
201 2146
210 2146
214 2142
222 2142
226 2142
235 2133
239 2133
239 2129
247 2121
239 2112
235 2108
226 2108
222 2108
222 2100
214 2100
210 2100
201 2100
193 2100
201 2100
201 2108
210 2108
214 2112
222 2112
226 2112
235 2121
239 2121
247 2129
256 2129
260 2133
268 2133
273 2142
281 2142
285 2146
298 2146
306 2154
315 2158
319 2158
327 2167
331 2167
340 2171
344 2171
352 2179
361 2188
365 2188
373 2192
378 2192
378 2200
386 2200
390 2205
399 2205
399 2213
407 2213
407 2217
407 2226
399 2226
399 2217
390 2217
386 2217
386 2213
378 2213
373 2205
365 2200
361 2200
352 2192
352 2188
344 2188
340 2179
331 2171
327 2167
327 2158
319 2158
319 2154
319 2146
315 2142
315 2133
315 2129
315 2121
319 2121
327 2121
327 2112
331 2112
340 2112
344 2112
352 2112
361 2121
365 2121
373 2121
378 2121
386 2129
390 2129
399 2129
407 2133
411 2142
420 2142
420 2146
424 2146
432 2154
432 2158
436 2158
436 2167
445 2167
445 2171
445 2167
445 2158
445 2154
445 2146
445 2142
449 2133
457 2133
466 2133
470 2133
.PEN_UP
.PEN_DOWN
491 2251
495 2272
504 2272
504 2263
504 2259
.PEN_UP
.PEN_DOWN
495 2154
516 2158
525 2158
529 2158
537 2167
541 2171
550 2171
550 2179
558 2179
558 2188
562 2188
562 2192
562 2200
571 2200
571 2205
562 2205
558 2205
558 2200
550 2200
541 2192
537 2188
529 2171
525 2171
525 2167
525 2158
516 2154
516 2146
516 2142
516 2133
516 2129
525 2121
529 2121
537 2129
541 2129
550 2129
558 2133
562 2142
571 2142
575 2146
583 2154
588 2158
596 2158
596 2167
600 2171
609 2171
617 2179
621 2188
621 2179
617 2171
617 2167
609 2158
609 2154
609 2146
609 2142
609 2133
617 2133
617 2142
621 2142
630 2146
634 2146
634 2154
642 2154
642 2158
646 2167
655 2171
663 2171
663 2179
667 2179
676 2179
676 2171
676 2167
676 2158
667 2154
667 2146
667 2142
667 2133
667 2129
667 2121
676 2121
680 2121
688 2121
693 2121
701 2129
709 2133
714 2142
722 2146
726 2154
735 2158
739 2167
747 2171
747 2188
751 2192
760 2200
768 2213
772 2217
772 2226
781 2234
785 2247
793 2251
793 2259
798 2263
798 2272
806 2280
806 2284
806 2293
814 2293
814 2297
806 2293
798 2284
798 2280
793 2272
793 2263
785 2259
785 2251
781 2238
781 2234
772 2226
772 2217
768 2205
768 2200
768 2192
760 2179
760 2171
760 2167
760 2158
760 2154
760 2146
760 2142
768 2142
768 2133
772 2133
772 2129
781 2129
785 2129
793 2133
798 2133
806 2133
806 2142
814 2142
819 2142
827 2146
831 2154
840 2154
840 2158
844 2167
852 2171
861 2171
861 2179
861 2171
852 2171
852 2167
.PEN_UP
.PEN_DOWN
844 2179
840 2167
840 2158
840 2154
840 2146
844 2142
844 2133
852 2133
861 2133
865 2133
865 2129
873 2133
877 2133
.PEN_UP
.PEN_DOWN
873 2259
877 2259
877 2263
886 2263
886 2259
.PEN_UP
.PEN_DOWN
966 2213
957 2213
949 2213
949 2205
945 2205
945 2200
936 2192
932 2188
932 2179
924 2179
924 2171
924 2167
932 2167
932 2158
936 2154
945 2146
949 2142
949 2133
949 2129
949 2121
949 2112
945 2112
949 2112
949 2121
957 2121
966 2129
970 2133
978 2142
982 2146
991 2154
1003 2167
1012 2171
1016 2171
1024 2188
1029 2192
1037 2200
1041 2213
1050 2217
1054 2226
1062 2234
1071 2238
1071 2251
1075 2259
1083 2263
1083 2272
1087 2272
1087 2280
1087 2284
1087 2293
1087 2284
1083 2284
1075 2280
1071 2272
1071 2263
1062 2259
1054 2251
1054 2247
1050 2234
1041 2226
1041 2217
1037 2213
1037 2205
1029 2200
1029 2188
1029 2179
1024 2171
1024 2167
1024 2158
1024 2154
1024 2146
1024 2142
1029 2133
1029 2129
1037 2129
1041 2129
1050 2129
1054 2129
1062 2129
1062 2133
1071 2133
1075 2142
1083 2142
1087 2146
1096 2146
1100 2154
1108 2158
1117 2158
1117 2167
1121 2171
1129 2171
1134 2179
1142 2188
1146 2192
1146 2200
1155 2200
1155 2205
1155 2213
1146 2205
1142 2205
1142 2200
1134 2200
1134 2192
1129 2188
1129 2179
1129 2171
1134 2171
1142 2167
1146 2167
1155 2158
1159 2158
1159 2154
1167 2154
1176 2154
1176 2146
1176 2142
1176 2133
1176 2129
1167 2121
1159 2121
1159 2112
1155 2112
1146 2108
1142 2108
1134 2108
1129 2108
1121 2108
1121 2112
.PEN_UP
.PEN_DOWN
1003 2234
1024 2234
1029 2234
1037 2234
1041 2234
1050 2234
1062 2226
1071 2234
1075 2234
1083 2234
1087 2234
1096 2234
1096 2238
1100 2238
.PEN_UP
.PEN_DOWN
726 2263
726 2251
735 2251
739 2251
747 2251
751 2251
760 2251
768 2251
772 2251
781 2251
785 2251
793 2251
798 2251
814 2251
819 2251
827 2251
831 2251
840 2251
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
3108 2213
3120 2226
3112 2217
3108 2217
3108 2213
3099 2213
3095 2205
3087 2205
3078 2200
3078 2192
3074 2192
3074 2188
3066 2188
3066 2179
3066 2171
3074 2171
3078 2167
3087 2158
3095 2158
3095 2154
3099 2154
3099 2146
3099 2142
3099 2133
3099 2129
3095 2129
3095 2121
3087 2121
3078 2121
3078 2112
3074 2112
3066 2108
3061 2108
3061 2112
3066 2112
3066 2121
3074 2121
3078 2129
3087 2129
3095 2129
3095 2133
3099 2133
3108 2142
3112 2142
3120 2146
3124 2146
3133 2154
3141 2154
3145 2158
3154 2158
3158 2158
3158 2167
3166 2167
3171 2171
3179 2171
3183 2171
3183 2179
3192 2179
3183 2179
3183 2171
3192 2171
3200 2171
3204 2171
3213 2171
3217 2171
3225 2171
3229 2171
3229 2179
3238 2179
3246 2179
3246 2188
3250 2188
3250 2192
3250 2200
3250 2205
3246 2205
3246 2213
3238 2213
3229 2213
3225 2213
3217 2213
3213 2205
3204 2205
3200 2200
3192 2200
3192 2192
3183 2192
3183 2188
3179 2179
3171 2171
3171 2167
3171 2158
3171 2154
3179 2146
3179 2142
3183 2142
3183 2133
3192 2133
3200 2129
3204 2129
3213 2129
3217 2129
3225 2129
3229 2129
.PEN_UP
.PEN_DOWN
3330 2192
3322 2200
3318 2200
3309 2192
3305 2192
3305 2188
3297 2188
3292 2179
3284 2171
3276 2171
3276 2167
3271 2158
3271 2154
3271 2146
3271 2142
3276 2142
3276 2133
3284 2133
3292 2133
3297 2133
3305 2133
3309 2133
3318 2133
3322 2142
3330 2142
3334 2142
3343 2146
3351 2146
3355 2154
3364 2154
3364 2158
3368 2158
3364 2158
3364 2154
3355 2146
3355 2142
3355 2133
3364 2133
3364 2129
3368 2129
3376 2129
3381 2129
3389 2133
3397 2133
3402 2133
3410 2142
3414 2142
3414 2146
3423 2146
3423 2154
3427 2154
3427 2158
3427 2167
3427 2171
3423 2171
3414 2179
3410 2179
3402 2179
3397 2171
3389 2171
3381 2171
3389 2167
3389 2171
3397 2171
3402 2171
3410 2171
3414 2171
3423 2179
3427 2179
3435 2188
3444 2188
3448 2188
3456 2188
3456 2192
3460 2188
3469 2188
3473 2188
3473 2179
3473 2171
3473 2167
3473 2158
3469 2158
3469 2154
3469 2146
3473 2146
3473 2142
3473 2146
3481 2146
3486 2146
3486 2154
3494 2154
3502 2158
3507 2158
3507 2167
3515 2167
3519 2171
3528 2171
3532 2171
3540 2179
3549 2179
3553 2179
3553 2171
3553 2167
3553 2158
3553 2154
3549 2146
3549 2142
3540 2142
3540 2133
.PEN_UP
.PEN_DOWN
3666 2200
3654 2205
3645 2200
3637 2200
3633 2200
3633 2192
3624 2192
3620 2188
3612 2188
3612 2179
3607 2179
3599 2171
3595 2171
3586 2167
3578 2158
3574 2154
3574 2146
3565 2146
3565 2142
3565 2133
3574 2133
3578 2133
3586 2133
3595 2133
3599 2142
3607 2142
3612 2146
3620 2154
3624 2154
3633 2158
3637 2167
3645 2171
3654 2171
3658 2188
3666 2192
3666 2200
3670 2205
3679 2213
3683 2217
3683 2226
3691 2234
3691 2238
3700 2247
3700 2251
3700 2259
3700 2263
3691 2259
3683 2251
3683 2247
3679 2238
3679 2234
3670 2234
3670 2226
3666 2217
3658 2213
3658 2205
3654 2200
3654 2192
3645 2179
3645 2171
3637 2158
3637 2154
3637 2146
3633 2142
3633 2133
3637 2129
3637 2121
3645 2121
3654 2121
3658 2121
3666 2121
3670 2121
3679 2129
3683 2129
3691 2129
3691 2133
3700 2133
3704 2133
3704 2142
3712 2142
3717 2146
3725 2154
3729 2154
3738 2158
3746 2158
3750 2167
3759 2167
3759 2171
3763 2171
3771 2179
3775 2188
3775 2192
3771 2192
3763 2188
3759 2188
3750 2188
3750 2179
3746 2179
3738 2171
3729 2171
3725 2167
3717 2167
3717 2158
3712 2158
3704 2154
3700 2146
3691 2142
3691 2133
3691 2129
3691 2121
3700 2121
3704 2121
3712 2121
3717 2121
3725 2121
3729 2129
3738 2129
3746 2133
3750 2133
3750 2142
3759 2146
3763 2146
3763 2154
3771 2154
3771 2158
3775 2167
3775 2171
3771 2171
3771 2167
3763 2167
3763 2158
3763 2154
3759 2154
3759 2146
3759 2142
3750 2142
3750 2133
3750 2129
3750 2121
3759 2121
3763 2121
3771 2121
3775 2121
3784 2129
3788 2129
3796 2133
3805 2142
3809 2142
3809 2146
3817 2146
3822 2154
3830 2158
3834 2158
3843 2158
3843 2154
3843 2146
3834 2146
3834 2142
3834 2133
3830 2133
3830 2129
3830 2121
3822 2121
3822 2112
3830 2112
3830 2121
3834 2121
3834 2129
3843 2129
3843 2133
3851 2142
3851 2146
3855 2146
3855 2154
3864 2154
3864 2158
3868 2158
3868 2167
3876 2167
3876 2171
3880 2171
3889 2171
3897 2171
3897 2179
3901 2179
3910 2179
3914 2179
3922 2179
3922 2171
3914 2171
3914 2167
3910 2158
3910 2154
3901 2154
3901 2146
3901 2142
3901 2133
3897 2133
3897 2129
3897 2121
3901 2121
3901 2112
3910 2108
3914 2108
3922 2108
3922 2112
3927 2112
3935 2112
3935 2121
3939 2121
3948 2121
3956 2129
3960 2133
3969 2142
3969 2146
3973 2146
3973 2154
3973 2146
3969 2142
3969 2133
3960 2129
3960 2121
3956 2121
3956 2112
3956 2100
3948 2095
3948 2087
3939 2083
3939 2066
3935 2062
3935 2053
3927 2049
3927 2037
3922 2028
3922 2024
3914 2016
3914 2007
3910 2003
3901 1995
3901 1990
3897 1990
3889 1982
3880 1982
3880 1990
3876 1990
3876 1995
3876 2003
3876 2007
3876 2016
3876 2024
3876 2028
3876 2037
3876 2041
3876 2049
3880 2053
3889 2062
3897 2062
3897 2066
3901 2074
3910 2083
3914 2083
3914 2087
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
1600 1688
1608 1692
1600 1692
1600 1688
1596 1688
1587 1688
1587 1680
1583 1680
1583 1675
1583 1667
1587 1659
1596 1659
1596 1654
1600 1654
1600 1646
1608 1646
1608 1642
1612 1642
1612 1633
1612 1629
1612 1621
1612 1612
1608 1612
1600 1608
1596 1608
1587 1608
1583 1608
1583 1600
1583 1608
1587 1608
1587 1612
1596 1612
1600 1612
1608 1612
1608 1621
1612 1621
1621 1621
1629 1621
1633 1629
1642 1629
1646 1629
1654 1633
1659 1633
1667 1633
1675 1642
1680 1642
1688 1646
1692 1646
1701 1654
1705 1654
1705 1659
1713 1659
1722 1667
1726 1667
1726 1675
1734 1675
1734 1680
1738 1680
1738 1688
1738 1692
1738 1701
1734 1701
1726 1701
1722 1701
1713 1701
1705 1701
1705 1692
1701 1692
1692 1688
1688 1688
1688 1680
1680 1680
1680 1675
1675 1667
1675 1659
1675 1654
1675 1646
1675 1642
1680 1633
1680 1629
1688 1629
1688 1621
1692 1621
1701 1621
1705 1612
1713 1612
1722 1612
1726 1612
1734 1612
1738 1612
1747 1612
1759 1612
1764 1621
1772 1621
1780 1621
1785 1629
1793 1629
1797 1629
1806 1633
1806 1642
1810 1642
1818 1646
1827 1654
1831 1659
1839 1667
1843 1675
1843 1680
1843 1688
1852 1688
1852 1692
1843 1701
1839 1701
1831 1701
1827 1692
1818 1692
1810 1688
1806 1688
1806 1680
1797 1675
1793 1667
1793 1659
1785 1654
1785 1646
1785 1642
1780 1633
1785 1629
1785 1621
1785 1612
1793 1612
1797 1608
1806 1608
1806 1600
1810 1600
1818 1600
1827 1600
1831 1608
1839 1608
1843 1608
1852 1612
1864 1612
1873 1621
1877 1629
1885 1633
1890 1633
1898 1642
1902 1646
1911 1654
1911 1659
1915 1659
1923 1667
1923 1675
1932 1675
1932 1680
1936 1680
1936 1688
1936 1680
1932 1680
1932 1675
1932 1667
1923 1659
1923 1654
1923 1646
1923 1642
1915 1633
1915 1629
1923 1621
1932 1621
1932 1612
1936 1612
1936 1621
1944 1621
1948 1621
1948 1629
1957 1629
1961 1633
1969 1633
1978 1642
1982 1646
1990 1646
1995 1646
1995 1654
1995 1646
2003 1646
1995 1642
1995 1633
1995 1629
1995 1621
1995 1612
1990 1612
1995 1612
1995 1608
1995 1612
2003 1612
2007 1621
2016 1629
2024 1629
2024 1633
2028 1633
2037 1642
2037 1646
2041 1646
2049 1654
2053 1659
2062 1659
2062 1654
2062 1646
2062 1642
2062 1633
2062 1629
2062 1621
2053 1612
2062 1612
2062 1608
2062 1600
2066 1600
2074 1600
2083 1608
2087 1608
2095 1612
2100 1612
2108 1621
2112 1629
2121 1629
2129 1633
2129 1642
2133 1642
2142 1646
2142 1654
2146 1654
2154 1659
2158 1667
2167 1667
2158 1659
2158 1654
2158 1646
2154 1642
2154 1633
2154 1629
2154 1621
2154 1612
2154 1608
2158 1608
2167 1612
.PEN_UP
.PEN_DOWN
2188 1747
2192 1772
2200 1772
2192 1772
.PEN_UP
.PEN_DOWN
2200 1675
2200 1667
2200 1659
2200 1654
2200 1646
2192 1642
2192 1633
2192 1629
2192 1621
2192 1612
2192 1621
2200 1621
2200 1629
2205 1629
2205 1633
2213 1633
2213 1642
2217 1646
2226 1654
2234 1659
2234 1667
2238 1667
2247 1675
2251 1675
2259 1675
2259 1667
2259 1659
2259 1654
2259 1646
2259 1642
2251 1633
2251 1629
2251 1621
2247 1612
.PEN_UP
.PEN_DOWN
2364 1688
2343 1688
2339 1680
2331 1680
2331 1675
2322 1675
2318 1667
2310 1659
2305 1659
2305 1654
2297 1654
2293 1646
2284 1642
2284 1633
2284 1629
2284 1621
2293 1621
2297 1621
2305 1621
2305 1629
2310 1629
2318 1629
2322 1629
2322 1633
2331 1633
2339 1642
2343 1646
2352 1646
2352 1654
2356 1654
2364 1659
2368 1667
2368 1675
2377 1675
2377 1680
2377 1688
2368 1688
2368 1680
2364 1680
2364 1675
2356 1675
2356 1667
2356 1659
2352 1654
2352 1646
2352 1642
2343 1633
2343 1629
2343 1621
2343 1612
2339 1608
2339 1600
2339 1596
2339 1587
2339 1575
2331 1575
2331 1562
2331 1554
2331 1549
2331 1541
2322 1537
2322 1528
2322 1524
2322 1516
2322 1507
2318 1507
2310 1507
2310 1516
2310 1524
2310 1528
2310 1537
2318 1537
2318 1541
2318 1549
2322 1549
2322 1554
2322 1562
2331 1570
2331 1575
2339 1575
2343 1583
2352 1587
2356 1596
2364 1600
2368 1612
2377 1621
2385 1629
2389 1633
2389 1642
2398 1654
2402 1659
2415 1667
2423 1680
2431 1688
2436 1692
2436 1705
2444 1713
2448 1722
2457 1734
2457 1738
2461 1747
2461 1751
2469 1759
2473 1764
2473 1772
2473 1780
2469 1772
2461 1764
2461 1759
2457 1751
2457 1747
2457 1738
2448 1734
2448 1726
2444 1722
2444 1713
2436 1701
2436 1692
2431 1688
2431 1680
2431 1667
2431 1659
2431 1654
2423 1646
2423 1642
2431 1633
2431 1629
2436 1629
2436 1621
2444 1621
2444 1629
2448 1629
2457 1629
2461 1633
2469 1642
2473 1646
2482 1646
2482 1654
2490 1654
2490 1659
2490 1654
2490 1646
2482 1642
2482 1633
2482 1629
2473 1629
2473 1621
2473 1612
2473 1608
2482 1608
2482 1600
2490 1600
2494 1600
2494 1608
2503 1608
2507 1612
2515 1612
2520 1621
2520 1629
2528 1629
2536 1633
2541 1642
2541 1633
2541 1629
2536 1629
2536 1621
2536 1612
2536 1608
2528 1600
2528 1596
2528 1587
2520 1575
2520 1562
2520 1554
2515 1541
2515 1537
2515 1528
2515 1524
2507 1516
2507 1507
2507 1503
2507 1495
2503 1491
2503 1482
2494 1478
2490 1470
2482 1470
2473 1478
2469 1478
2469 1482
2469 1491
2461 1491
2461 1495
2461 1503
2461 1507
2457 1516
2457 1524
2457 1528
2457 1537
2461 1537
2461 1541
2461 1549
2469 1554
2469 1562
2473 1570
2482 1575
2490 1575
2490 1583
2494 1583
.PEN_UP

.PEN_DOWN
2969 1705
2961 1705
2961 1701
2956 1701
2948 1692
2944 1692
2944 1688
2935 1688
2927 1680
2923 1680
2923 1675
2914 1675
2914 1667
2910 1659
2910 1654
2910 1646
2910 1642
2914 1633
2923 1629
2927 1629
2927 1621
2935 1621
2944 1612
2948 1608
2948 1600
2948 1596
2944 1587
2935 1583
2927 1583
2923 1583
2923 1575
2914 1575
2910 1575
2902 1575
2902 1583
2910 1583
2914 1587
2923 1587
2927 1587
2935 1596
2944 1596
2948 1596
2956 1600
2961 1600
2969 1600
2973 1608
2982 1608
2990 1612
2994 1612
3003 1621
3007 1621
3015 1629
3019 1629
3028 1629
3036 1633
3040 1642
3049 1646
3053 1654
3061 1659
3061 1667
3061 1675
3053 1675
3049 1675
3040 1675
3036 1675
3036 1667
3028 1667
3028 1659
3019 1659
3019 1654
3015 1654
3015 1646
3015 1642
3007 1633
3007 1629
3007 1621
3007 1612
3007 1608
3015 1600
3019 1600
3019 1596
3028 1596
3036 1596
3040 1596
3049 1596
3053 1596
3061 1600
3066 1600
3074 1608
3078 1612
3087 1612
3095 1621
3099 1629
3108 1633
3112 1642
3120 1654
3124 1659
3133 1667
3141 1675
3145 1680
3154 1688
3158 1701
3158 1705
3166 1713
3166 1722
3171 1726
3171 1734
3179 1738
3179 1747
3183 1751
3183 1759
3183 1764
3179 1764
3179 1759
3171 1759
3171 1751
3166 1747
3166 1738
3166 1734
3158 1726
3154 1722
3154 1713
3145 1705
3145 1701
3141 1688
3133 1675
3133 1667
3133 1659
3124 1654
3124 1646
3124 1642
3124 1633
3124 1629
3133 1621
3133 1612
3141 1608
3145 1608
3154 1608
3158 1608
3166 1608
3171 1608
3179 1608
3183 1612
3192 1612
3200 1621
3204 1629
3213 1629
3217 1633
3225 1642
3229 1646
3229 1654
3238 1659
3238 1667
3246 1675
3238 1680
3229 1680
3225 1680
3217 1675
3213 1667
3204 1659
3204 1654
3200 1654
3200 1646
3200 1642
3192 1633
3192 1629
3192 1621
3200 1612
3200 1608
3204 1608
3213 1600
3217 1600
3225 1600
3229 1600
3238 1600
3246 1600
3250 1600
3259 1600
.PEN_UP
.PEN_DOWN
3351 1675
3334 1680
3334 1675
3330 1675
3322 1667
3318 1659
3309 1659
3309 1654
3305 1654
3297 1646
3297 1642
3292 1642
3292 1633
3292 1629
3284 1629
3284 1621
3284 1612
3284 1608
3284 1600
3292 1596
3297 1596
3305 1596
3309 1596
3318 1596
3322 1596
3330 1600
3334 1600
3343 1600
3351 1608
3355 1612
3364 1621
3368 1629
3376 1633
3389 1642
3397 1646
3402 1659
3410 1667
3414 1675
3423 1688
3427 1692
3435 1701
3435 1705
3444 1713
3448 1726
3448 1734
3456 1738
3456 1747
3456 1751
3460 1759
3456 1759
3448 1759
3448 1751
3444 1747
3435 1738
3435 1734
3427 1726
3423 1722
3423 1713
3423 1705
3414 1692
3414 1688
3410 1680
3410 1675
3402 1667
3402 1659
3402 1654
3402 1646
3402 1642
3402 1633
3402 1629
3410 1629
3410 1621
3414 1621
3423 1621
3427 1621
3435 1621
3444 1629
3448 1629
3456 1629
3456 1633
3460 1633
3469 1642
3473 1646
3481 1654
3486 1654
3486 1646
3486 1642
3481 1633
3481 1629
3481 1621
3486 1621
3486 1612
3486 1608
3494 1612
3502 1612
.PEN_UP
.PEN_DOWN
3528 1726
3532 1738
3540 1738
3540 1734
.PEN_UP
.PEN_DOWN
3574 1675
3549 1667
3549 1659
3540 1659
3540 1654
3532 1654
3532 1646
3528 1642
3528 1633
3519 1629
3519 1621
3519 1612
3528 1608
3532 1608
3532 1600
3540 1600
3549 1600
3553 1600
3561 1608
3565 1608
3574 1612
3574 1621
3578 1621
3578 1629
3586 1629
3586 1633
3586 1642
3586 1646
3586 1654
3586 1659
3578 1667
3574 1667
3574 1675
3578 1675
3586 1675
3595 1675
3599 1675
3607 1675
3612 1675
3620 1675
3624 1675
3633 1680
3637 1680
3645 1680
3654 1680
3658 1680
3666 1680
3666 1675
3666 1667
3670 1667
3670 1659
3666 1659
3666 1654
3666 1646
3666 1642
3666 1633
3666 1629
3670 1629
3679 1629
3683 1633
3691 1642
3700 1642
3704 1646
3712 1646
3717 1654
3725 1654
3725 1659
3729 1659
3738 1659
3738 1654
3738 1646
3738 1642
3729 1633
3729 1629
3725 1629
3725 1621
.PEN_UP
.PEN_DOWN
3364 1722
3381 1713
3389 1713
3397 1713
3402 1713
3410 1713
3414 1713
3423 1713
3423 1722
3427 1722
3444 1722
3448 1722
3456 1722
3460 1722
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2822 1180
2839 1192
2830 1192
2830 1188
2822 1188
2818 1188
2809 1180
2805 1180
2805 1176
2797 1176
2793 1176
2793 1167
2784 1167
2784 1159
2776 1155
2776 1146
2784 1146
2784 1142
2793 1142
2793 1134
2797 1134
2805 1129
2805 1121
2809 1121
2809 1117
2809 1108
2809 1100
2805 1096
2805 1087
2797 1087
2793 1087
2793 1083
2784 1083
2776 1083
2776 1087
2784 1087
2793 1087
2797 1096
2805 1096
2809 1100
2818 1100
2822 1100
2830 1108
2839 1108
2843 1108
2851 1117
2856 1117
2864 1121
2868 1121
2877 1129
2885 1134
2889 1142
2898 1142
2902 1146
2910 1155
2910 1159
2914 1159
2914 1167
2914 1176
2914 1180
2910 1180
2902 1180
2902 1176
2898 1176
2889 1176
2889 1167
2885 1167
2885 1159
2877 1155
2868 1146
2868 1142
2864 1142
2864 1134
2864 1129
2864 1121
2868 1117
2877 1108
2885 1108
2889 1108
2898 1108
2902 1108
2910 1108
2914 1117
2923 1121
2927 1121
2935 1129
2944 1129
2944 1134
2948 1142
2956 1142
2961 1146
2969 1155
2969 1159
2973 1159
2973 1167
2969 1167
2969 1159
2969 1155
2969 1146
2969 1142
2961 1142
2961 1134
2961 1129
2956 1121
2956 1108
2948 1100
2948 1096
2944 1087
2944 1075
2944 1071
2935 1062
2935 1054
2935 1041
2927 1037
2927 1029
2923 1024
2923 1016
2923 1012
2914 1003
2914 1012
2914 1016
2914 1024
2914 1029
2923 1037
2923 1041
2923 1050
2927 1062
2927 1071
2935 1075
2935 1087
2944 1096
2944 1100
2948 1117
2956 1121
2956 1129
2961 1134
2969 1142
2969 1146
2973 1155
2973 1159
2982 1159
2990 1167
2994 1167
3003 1167
3003 1159
3003 1155
3003 1146
